li,si,lo,so,ao,po
53.9473684210526,63.4210526315789,131.670947368421,97.5763947368421,11,3.17434098897157
53.9473684210526,77.6315789473684,131.670947368421,112.544342105263,9,3.16222186422519
53.9473684210526,91.8421052631579,131.670947368421,127.512289473684,8,3.151763363996
53.9473684210526,106.052631578947,131.670947368421,142.480236842105,7,3.14302628545525
53.9473684210526,120.263157894737,131.670947368421,157.448184210526,5,3.13606370932825
53.9473684210526,134.473684210526,131.670947368421,172.416131578947,4,3.13091950522207
53.9473684210526,148.684210526316,131.670947368421,187.384078947368,2,3.12762701663187
53.9473684210526,162.894736842105,131.670947368421,202.352026315789,1,3.12620801256399
53.9473684210526,177.105263157895,131.670947368421,217.319973684211,-1,3.43933917806792
53.9473684210526,191.315789473684,131.670947368421,232.287921052632,-2,3.44191739117441
53.9473684210526,205.526315789474,131.670947368421,247.255868421053,-4,3.44654629129482
53.9473684210526,219.736842105263,131.670947368421,262.223815789474,-5,3.45319553861326
53.9473684210526,233.947368421053,131.670947368421,277.191763157895,-7,3.46182258720647
53.9473684210526,248.157894736842,131.670947368421,292.159710526316,-8,3.47237399405414
53.9473684210526,262.368421052632,131.670947368421,307.127657894737,-10,3.48478697528961
53.9473684210526,276.578947368421,131.670947368421,322.095605263158,-11,3.49899111115434
53.9473684210526,290.789473684211,131.670947368421,337.063552631579,-12,3.51491010280843
53.9473684210526,305,131.670947368421,352.0315,-14,3.53246349438637
64.7368421052632,35,142.382736842105,67.6405,14,3.17570159503029
64.7368421052632,49.2105263157895,142.382736842105,82.6084473684211,12,3.15998579049917
64.7368421052632,63.4210526315789,142.382736842105,97.5763947368421,11,3.14582544753084
64.7368421052632,77.6315789473684,142.382736842105,112.544342105263,10,3.1332985559299
64.7368421052632,91.8421052631579,142.382736842105,127.512289473684,8,3.1224785053857
64.7368421052632,106.052631578947,142.382736842105,142.480236842105,7,3.11343225794976
64.7368421052632,120.263157894737,142.382736842105,157.448184210526,5,3.10621850591871
64.7368421052632,134.473684210526,142.382736842105,172.416131578947,4,3.1008859170702
64.7368421052632,148.684210526316,142.382736842105,187.384078947368,2,3.09747157846673
64.7368421052632,162.894736842105,142.382736842105,202.352026315789,1,3.09599974809339
64.7368421052632,177.105263157895,142.382736842105,217.319973684211,-1,3.40612910965971
64.7368421052632,191.315789473684,142.382736842105,232.287921052632,-3,3.4088030809002
64.7368421052632,205.526315789474,142.382736842105,247.255868421053,-4,3.4136025004276
64.7368421052632,219.736842105263,142.382736842105,262.223815789474,-6,3.42049358702974
64.7368421052632,233.947368421053,142.382736842105,277.191763157895,-7,3.429429074544
64.7368421052632,248.157894736842,142.382736842105,292.159710526316,-9,3.44034976619134
64.7368421052632,262.368421052632,142.382736842105,307.127657894737,-10,3.45318636946128
64.7368421052632,276.578947368421,142.382736842105,322.095605263158,-11,3.46786148859406
64.7368421052632,290.789473684211,142.382736842105,337.063552631579,-13,3.48429165599045
64.7368421052632,305,142.382736842105,352.0315,-14,3.50238929895061
75.5263157894737,35,153.094526315789,67.6405,14,3.14829018754398
75.5263157894737,49.2105263157895,153.094526315789,82.6084473684211,13,3.13206536469096
75.5263157894737,63.4210526315789,153.094526315789,97.5763947368421,11,3.11742963596253
75.5263157894737,77.6315789473684,153.094526315789,112.544342105263,10,3.10446825363973
75.5263157894737,91.8421052631579,153.094526315789,127.512289473684,9,3.09326187158039
75.5263157894737,106.052631578947,153.094526315789,142.480236842105,7,3.08388444077512
75.5263157894737,120.263157894737,153.094526315789,157.448184210526,5,3.07640106071962
75.5263157894737,134.473684210526,153.094526315789,172.416131578947,4,3.07086591031495
75.5263157894737,148.684210526316,153.094526315789,187.384078947368,2,3.06732039650483
75.5263157894737,162.894736842105,153.094526315789,202.352026315789,1,3.06579165887212
75.5263157894737,177.105263157895,153.094526315789,217.319973684211,-1,3.37292070635993
75.5263157894737,191.315789473684,153.094526315789,232.287921052632,-3,3.37569780599359
75.5263157894737,205.526315789474,153.094526315789,247.255868421053,-4,3.38068069910987
75.5263157894737,219.736842105263,153.094526315789,262.223815789474,-6,3.38783162598315
75.5263157894737,233.947368421053,153.094526315789,277.191763157895,-7,3.39709788511168
75.5263157894737,248.157894736842,153.094526315789,292.159710526316,-9,3.40841368931053
75.5263157894737,262.368421052632,153.094526315789,307.127657894737,-10,3.42170233961448
75.5263157894737,276.578947368421,153.094526315789,322.095605263158,-12,3.43687856270876
75.5263157894737,290.789473684211,153.094526315789,337.063552631579,-13,3.45385086600603
75.5263157894737,305,153.094526315789,352.0315,-15,3.47252378648664
86.3157894736842,35,163.806315789474,67.6405,15,3.12107194819989
86.3157894736842,49.2105263157895,163.806315789474,82.6084473684211,13,3.10430763925639
86.3157894736842,63.4210526315789,163.806315789474,97.5763947368421,12,3.08916625345723
86.3157894736842,77.6315789473684,163.806315789474,112.544342105263,10,3.07574114325632
86.3157894736842,91.8421052631579,163.806315789474,127.512289473684,9,3.06412114766482
86.3157894736842,106.052631578947,163.806315789474,142.480236842105,7,3.05438816490545
86.3157894736842,120.263157894737,163.806315789474,157.448184210526,6,3.04661463825149
86.3157894736842,134.473684210526,163.806315789474,172.416131578947,4,3.04086110531027
86.3157894736842,148.684210526316,163.806315789474,187.384078947368,2,3.03717398326233
86.3157894736842,162.894736842105,163.806315789474,202.352026315789,1,3.03558376608773
86.3157894736842,177.105263157895,163.806315789474,217.319973684211,-1,3.33971416921566
86.3157894736842,191.315789473684,163.806315789474,232.287921052632,-3,3.34260265021389
86.3157894736842,205.526315789474,163.806315789474,247.255868421053,-4,3.34778349398249
86.3157894736842,219.736842105263,163.806315789474,262.223815789474,-6,3.3552143169679
86.3157894736842,233.947368421053,163.806315789474,277.191763157895,-8,3.36483612867299
86.3157894736842,248.157894736842,163.806315789474,292.159710526316,-9,3.37657556141293
86.3157894736842,262.368421052632,163.806315789474,307.127657894737,-11,3.39034745892198
86.3157894736842,276.578947368421,163.806315789474,322.095605263158,-12,3.40605762911446
86.3157894736842,290.789473684211,163.806315789474,337.063552631579,-14,3.42360558115301
86.3157894736842,305,163.806315789474,352.0315,-15,3.44288709890375
97.1052631578947,35,174.518105263158,67.6405,15,3.09406639678101
97.1052631578947,49.2105263157895,174.518105263158,82.6084473684211,14,3.07672974865099
97.1052631578947,63.4210526315789,174.518105263158,97.5763947368421,12,3.0610497878387
97.1052631578947,77.6315789473684,174.518105263158,112.544342105263,11,3.04712890911336
97.1052631578947,91.8421052631579,174.518105263158,127.512289473684,9,3.03506519301026
97.1052631578947,106.052631578947,174.518105263158,142.480236842105,8,3.02494960241078
97.1052631578947,120.263157894737,174.518105263158,157.448184210526,6,3.01686303153103
97.1052631578947,134.473684210526,174.518105263158,172.416131578947,4,3.01087338980441
97.1052631578947,148.684210526316,174.518105263158,187.384078947368,2,3.00703293688047
97.1052631578947,162.894736842105,174.518105263158,202.352026315789,1,3.00537609448644
97.1052631578947,177.105263157895,174.518105263158,217.319973684211,-1,3.30650973298309
97.1052631578947,191.315789473684,174.518105263158,232.287921052632,-3,3.3095188774423
97.1052631578947,205.526315789474,174.518105263158,247.255868421053,-5,3.31491391815823
97.1052631578947,219.736842105263,174.518105263158,262.223815789474,-6,3.32264706722092
97.1052631578947,233.947368421053,174.518105263158,277.191763157895,-8,3.33265202001691
97.1052631578947,248.157894736842,174.518105263158,292.159710526316,-10,3.34484665095744
97.1052631578947,262.368421052632,174.518105263158,307.127657894737,-11,3.35913611217118
97.1052631578947,276.578947368421,174.518105263158,322.095605263158,-13,3.37541608805789
97.1052631578947,290.789473684211,174.518105263158,337.063552631579,-14,3.3935759834718
97.1052631578947,305,174.518105263158,352.0315,-16,3.41350186947411
107.894736842105,35,185.229894736842,67.6405,16,3.06729558832972
107.894736842105,49.2105263157895,185.229894736842,82.6084473684211,14,3.04935118401592
107.894736842105,63.4210526315789,185.229894736842,97.5763947368421,13,3.03309682663337
107.894736842105,77.6315789473684,185.229894736842,112.544342105263,11,3.01864501023683
107.894736842105,91.8421052631579,185.229894736842,127.512289473684,10,3.00610426891968
107.894736842105,106.052631578947,185.229894736842,142.480236842105,8,2.99557593648593
107.894736842105,120.263157894737,185.229894736842,157.448184210526,6,2.98715067253449
107.894736842105,134.473684210526,185.229894736842,172.416131578947,4,2.9809049762258
107.894736842105,148.684210526316,185.229894736842,187.384078947368,2,2.97689795976202
107.894736842105,162.894736842105,185.229894736842,202.352026315789,1,2.97516867315295
107.894736842105,177.105263157895,185.229894736842,217.319973684211,-1,2.97573424863466
107.894736842105,191.315789473684,185.229894736842,232.287921052632,-3,2.97858906420471
107.894736842105,205.526315789474,185.229894736842,247.255868421053,-5,2.98370501962107
107.894736842105,219.736842105263,185.229894736842,262.223815789474,-7,2.99103289383194
107.894736842105,233.947368421053,185.229894736842,277.191763157895,-8,3.00050463455305
107.894736842105,248.157894736842,185.229894736842,292.159710526316,-10,3.01203634113084
107.894736842105,262.368421052632,185.229894736842,307.127657894737,-12,3.02553165511671
107.894736842105,276.578947368421,185.229894736842,322.095605263158,-13,3.04088527183196
107.894736842105,290.789473684211,185.229894736842,337.063552631579,-15,3.05798632291646
107.894736842105,305,185.229894736842,352.0315,-16,3.07672144042228
118.684210526316,35,195.941684210526,67.6405,16,3.04078450095434
118.684210526316,49.2105263157895,195.941684210526,82.6084473684211,15,3.02219418408182
118.684210526316,63.4210526315789,195.941684210526,97.5763947368421,13,3.00532643139471
118.684210526316,77.6315789473684,195.941684210526,112.544342105263,12,2.99030501741953
118.684210526316,91.8421052631579,195.941684210526,127.512289473684,10,2.9772503198218
118.684210526316,106.052631578947,195.941684210526,142.480236842105,8,2.96627557370325
118.684210526316,120.263157894737,195.941684210526,157.448184210526,6,2.95748277128528
118.684210526316,134.473684210526,195.941684210526,172.416131578947,4,2.950958474283
118.684210526316,148.684210526316,195.941684210526,187.384078947368,3,2.94676988228938
118.684210526316,162.894736842105,195.941684210526,202.352026315789,1,2.94496153650482
118.684210526316,177.105263157895,195.941684210526,217.319973684211,-1,2.94555301551658
118.684210526316,191.315789473684,195.941684210526,232.287921052632,-3,2.94853789204343
118.684210526316,205.526315789474,195.941684210526,247.255868421053,-5,2.9538840774729
118.684210526316,219.736842105263,195.941684210526,262.223815789474,-7,2.9615355119625
118.684210526316,233.947368421053,195.941684210526,277.191763157895,-9,2.97141499789192
118.684210526316,248.157894736842,195.941684210526,292.159710526316,-10,2.98342785661318
118.684210526316,262.368421052632,195.941684210526,307.127657894737,-12,2.9974660325392
118.684210526316,276.578947368421,195.941684210526,322.095605263158,-14,3.01341227661224
118.684210526316,290.789473684211,195.941684210526,337.063552631579,-15,3.03114409969313
118.684210526316,305,195.941684210526,352.0315,-17,3.05053727370278
129.473684210526,35,206.653473684211,67.6405,17,3.01456148760337
129.473684210526,49.2105263157895,206.653473684211,82.6084473684211,16,2.99528419904426
129.473684210526,63.4210526315789,206.653473684211,97.5763947368421,14,2.97776058954019
129.473684210526,77.6315789473684,206.653473684211,112.544342105263,12,2.96212702645308
129.473684210526,91.8421052631579,206.653473684211,127.512289473684,10,2.94851732278612
129.473684210526,106.052631578947,206.653473684211,142.480236842105,9,2.93705841098571
129.473684210526,120.263157894737,206.653473684211,157.448184210526,7,2.92786549250674
129.473684210526,134.473684210526,206.653473684211,172.416131578947,5,2.92103698385112
129.473684210526,148.684210526316,206.653473684211,187.384078947368,3,2.91664969331529
129.473684210526,162.894736842105,206.653473684211,202.352026315789,1,2.91475472557329
129.473684210526,177.105263157895,206.653473684211,217.319973684211,-1,2.91537459323916
129.473684210526,191.315789473684,206.653473684211,232.287921052632,-3,2.91850190255153
129.473684210526,205.526315789474,206.653473684211,247.255868421053,-5,2.92409978787003
129.473684210526,219.736842105263,206.653473684211,262.223815789474,-7,2.93210403671575
129.473684210526,233.947368421053,206.653473684211,277.191763157895,-9,2.94242662779105
129.473684210526,248.157894736842,206.653473684211,292.159710526316,-11,2.95496024808505
129.473684210526,262.368421052632,206.653473684211,307.127657894737,-13,2.96958328958146
129.473684210526,276.578947368421,206.653473684211,322.095605263158,-14,2.9861648509488
129.473684210526,290.789473684211,206.653473684211,337.063552631579,-16,3.00456936174974
129.473684210526,305,206.653473684211,352.0315,-17,3.02466057240037
140.263157894737,35,217.365263157895,67.6405,18,2.98865880152272
140.263157894737,49.2105263157895,217.365263157895,82.6084473684211,16,2.9686504414064
140.263157894737,63.4210526315789,217.365263157895,97.5763947368421,14,2.95042476126308
140.263157894737,77.6315789473684,217.365263157895,112.544342105263,13,2.93413216710697
140.263157894737,91.8421052631579,217.365263157895,127.512289473684,11,2.91992172476592
140.263157894737,106.052631578947,217.365263157895,142.480236842105,9,2.90793617409967
140.263157894737,120.263157894737,217.365263157895,157.448184210526,7,2.89830618207676
140.263157894737,134.473684210526,217.365263157895,172.416131578947,5,2.8911442150407
140.263157894737,148.684210526316,217.365263157895,187.384078947368,3,2.88653857979082
140.263157894737,162.894736842105,217.365263157895,202.352026315789,1,2.88454828967198
140.263157894737,177.105263157895,217.365263157895,217.319973684211,-1,2.88519940650293
140.263157894737,191.315789473684,217.365263157895,232.287921052632,-4,2.88848336646733
140.263157894737,205.526315789474,217.365263157895,247.255868421053,-6,2.89435753420031
140.263157894737,219.736842105263,217.365263157895,262.223815789474,-8,2.90274790344102
140.263157894737,233.947368421053,217.365263157895,277.191763157895,-10,2.91355355772367
140.263157894737,248.157894736842,217.365263157895,292.159710526316,-11,2.9266522954431
140.263157894737,262.368421052632,217.365263157895,307.127657894737,-13,2.94190674941909
140.263157894737,276.578947368421,217.365263157895,322.095605263158,-15,2.95917038604105
140.263157894737,290.789473684211,217.365263157895,337.063552631579,-17,2.9782929132845
140.263157894737,305,217.365263157895,352.0315,-18,2.99912480770013
151.052631578947,35,228.077052631579,67.6405,18,2.96311320567273
151.052631578947,49.2105263157895,228.077052631579,82.6084473684211,17,2.94232653998708
151.052631578947,63.4210526315789,228.077052631579,97.5763947368421,15,2.92334854304263
151.052631578947,77.6315789473684,228.077052631579,112.544342105263,13,2.90634523289684
151.052631578947,91.8421052631579,228.077052631579,127.512289473684,11,2.89148299321224
151.052631578947,106.052631578947,228.077052631579,142.480236842105,9,2.87892285045594
151.052631578947,120.263157894737,228.077052631579,157.448184210526,7,2.8688136602281
151.052631578947,134.473684210526,228.077052631579,172.416131578947,5,2.86128464514211
151.052631578947,148.684210526316,228.077052631579,187.384078947368,3,2.8564379788866
151.052631578947,162.894736842105,228.077052631579,202.352026315789,1,2.85434228859756
151.052631578947,177.105263157895,228.077052631579,217.319973684211,-1,2.85502797004411
151.052631578947,191.315789473684,228.077052631579,232.287921052632,-4,2.85848502933165
151.052631578947,205.526315789474,228.077052631579,247.255868421053,-6,2.86466379820872
151.052631578947,219.736842105263,228.077052631579,262.223815789474,-8,2.8734784066993
151.052631578947,233.947368421053,228.077052631579,277.191763157895,-10,2.88481246626193
151.052631578947,248.157894736842,228.077052631579,292.159710526316,-12,2.89852613462249
151.052631578947,262.368421052632,228.077052631579,307.127657894737,-14,2.91446365517234
151.052631578947,276.578947368421,228.077052631579,322.095605263158,-16,2.93246057156003
151.052631578947,290.789473684211,228.077052631579,337.063552631579,-17,2.95235004293764
151.052631578947,305,228.077052631579,352.0315,-19,2.97396794496284
161.842105263158,35,238.788842105263,67.6405,19,2.93796667632327
161.842105263158,49.2105263157895,238.788842105263,82.6084473684211,18,2.91635131540358
161.842105263158,63.4210526315789,238.788842105263,97.5763947368421,16,2.89656647390614
161.842105263158,77.6315789473684,238.788842105263,112.544342105263,14,2.87879546364446
161.842105263158,91.8421052631579,238.788842105263,127.512289473684,12,2.86322431411789
161.842105263158,106.052631578947,238.788842105263,142.480236842105,10,2.85003524742024
161.842105263158,120.263157894737,238.788842105263,157.448184210526,8,2.83939860524588
161.842105263158,134.473684210526,238.788842105263,172.416131578947,5,2.83146372626958
161.842105263158,148.684210526316,238.788842105263,187.384078947368,3,2.82634964744677
161.842105263158,162.894736842105,238.788842105263,202.352026315789,1,2.82413679557146
161.842105263158,177.105263157895,238.788842105263,217.319973684211,-2,2.82486091380999
161.842105263158,191.315789473684,238.788842105263,232.287921052632,-4,2.82851024188348
161.842105263158,205.526315789474,238.788842105263,247.255868421053,-6,2.8350264520922
161.842105263158,219.736842105263,238.788842105263,262.223815789474,-8,2.84430917248202
161.842105263158,233.947368421053,238.788842105263,277.191763157895,-11,2.85622331019549
161.842105263158,248.157894736842,238.788842105263,292.159710526316,-13,2.87060800485041
161.842105263158,262.368421052632,238.788842105263,307.127657894737,-15,2.88728597157442
161.842105263158,276.578947368421,238.788842105263,322.095605263158,-16,2.90607219283026
161.842105263158,290.789473684211,238.788842105263,337.063552631579,-18,2.92678126803349
161.842105263158,305,238.788842105263,352.0315,-20,2.94923310158346
172.631578947368,35,249.500631578947,67.6405,20,2.91326720986847
172.631578947368,49.2105263157895,249.500631578947,82.6084473684211,18,2.89076969696835
172.631578947368,63.4210526315789,249.500631578947,97.5763947368421,17,2.87011901578218
172.631578947368,77.6315789473684,249.500631578947,112.544342105263,15,2.85151752161858
172.631578947368,91.8421052631579,249.500631578947,127.512289473684,13,2.83517348292596
172.631578947368,106.052631578947,249.500631578947,142.480236842105,10,2.82129371925381
172.631578947368,120.263157894737,249.500631578947,157.448184210526,8,2.81007406139615
172.631578947368,134.473684210526,249.500631578947,172.416131578947,6,2.8016881637347
172.631578947368,148.684210526316,249.500631578947,187.384078947368,3,2.79627575587716
172.631578947368,162.894736842105,249.500631578947,202.352026315789,1,2.79393190123095
172.631578947368,177.105263157895,249.500631578947,217.319973684211,-2,2.79469901707424
172.631578947368,191.315789473684,249.500631578947,232.287921052632,-4,2.79856313570978
172.631578947368,205.526315789474,249.500631578947,247.255868421053,-7,2.80545514785891
172.631578947368,219.736842105263,249.500631578947,262.223815789474,-9,2.8152567785279
172.631578947368,233.947368421053,249.500631578947,277.191763157895,-11,2.82781014112923
172.631578947368,248.157894736842,249.500631578947,292.159710526316,-13,2.84292919197627
172.631578947368,262.368421052632,249.500631578947,307.127657894737,-15,2.8604113727568
172.631578947368,276.578947368421,249.500631578947,322.095605263158,-17,2.88004808716256
172.631578947368,290.789473684211,249.500631578947,337.063552631579,-19,2.9016332016735
172.631578947368,305,249.500631578947,352.0315,-21,2.92496928922772
183.421052631579,35,260.212421052632,67.6405,21,2.88906973885024
183.421052631579,49.2105263157895,260.212421052632,82.6084473684211,19,2.86563380138835
183.421052631579,63.4210526315789,260.212421052632,97.5763947368421,17,2.84405374466897
183.421052631579,77.6315789473684,260.212421052632,112.544342105263,15,2.8245527129245
183.421052631579,91.8421052631579,260.212421052632,127.512289473684,13,2.80736404909598
183.421052631579,106.052631578947,260.212421052632,142.480236842105,11,2.79272312283267
183.421052631579,120.263157894737,260.212421052632,157.448184210526,9,2.78085611966406
183.421052631579,134.473684210526,260.212421052632,172.416131578947,6,2.77196629467154
183.421052631579,148.684210526316,260.212421052632,187.384078947368,3,2.76621901709192
183.421052631579,162.894736842105,260.212421052632,202.352026315789,1,2.76372771913383
183.421052631579,177.105263157895,260.212421052632,217.319973684211,-2,2.76454325542527
183.421052631579,191.315789473684,260.212421052632,232.287921052632,-4,2.76864886349122
183.421052631579,205.526315789474,260.212421052632,247.255868421053,-7,2.77596184338971
183.421052631579,219.736842105263,260.212421052632,262.223815789474,-9,2.78634157828273
183.421052631579,233.947368421053,260.212421052632,277.191763157895,-12,2.79960216741286
183.421052631579,248.157894736842,260.212421052632,292.159710526316,-14,2.81552722518872
183.421052631579,262.368421052632,260.212421052632,307.127657894737,-16,2.83388446089762
183.421052631579,276.578947368421,260.212421052632,322.095605263158,-18,2.85443828794533
183.421052631579,290.789473684211,260.212421052632,337.063552631579,-20,2.8769595555903
183.421052631579,305,260.212421052632,352.0315,-22,2.90123224063511
194.210526315789,35,270.924210526316,67.6405,22,2.86543715712592
194.210526315789,49.2105263157895,270.924210526316,82.6084473684211,20,2.8410041917438
194.210526315789,63.4210526315789,270.924210526316,97.5763947368421,18,2.81842679410444
194.210526315789,77.6315789473684,270.924210526316,112.544342105263,16,2.79795051883909
194.210526315789,91.8421052631579,270.924210526316,127.512289473684,14,2.77983679574433
